Target Name	101287 2001	101287 2002	101287 2004	101287 2005	101287 2007	101287 2008	101287 2011	101287 2013	101287 2014	10233 4004	10233 4005	10233 4006	10233 4007	10233 4008	10233 4009	10233 4010	10233 4011	10233 4014	10233 4015	10233 4016	10233 4017	10233 4018	10233 4019	10233 4020	107466 2003	107466 2005	107466 2006	107466 2007	107466 2008	107466 2009	107466 2010	107466 2011	107466 2012	107466 2013	107466 2015	107466 2016	107466 2017	107466 2021	98016 2006	98016 2007	98016 2009	98016 2010	98016 2014	98016 2016	98016 2018	98016 2019
APOL6	4.804488464	4.840479446	3.466709695	3.396741239	2.215363119	5.396547269	5.272056765	7.158785985	4.192233267	5.419475204	6.525227356	7.452509085	7.285238489	7.518381879	7.413721981	7.485319863	6.222037045	6.648194312	6.902501103	7.875877602	7.414490308	6.645061415	5.872418974	6.739921568	4.955190844	4.858712291	3.341234443	4.191175096	3.338305088	5.463421492	4.94198487	4.03644783	4.218873279	3.77041811	4.862459604	4.554345927	5.647095926	5.023767657	3.739709058	7.607077209	3.721812656	6.093922005	5.169225662	3.76650755	3.704228065	3.810819104
ETV4	3.607749511	3.407234723	1.781378119	1.528771238	1.064385619	3.976722649	3.627430252	5.209082979	3.086521429	3.798870687	4.403181003	5.936330216	5.092255719	5.840067859	5.897848972	5.708171214	3.952382954	4.918717024	4.63920899	6.254964576	5.13589602	5.21181924	3.468720428	5.105244442	2.259841604	2.542849104	0.2	1.1169925	0.833985	1.233985	1.033985	1.7509775	2.142849104	0.633985	2.1509775	1.928771238	2.445763738	1	2.743599531	6.869768778	3.137650062	4.807556573	4.341234443	3.287342308	2.673264443	2.382128546
HSD11B1	3.489936131	3.781307666	2.627141857	1.879748738	1.181378119	5.096646643	4.278525117	6.168676414	3.316922047	4.177348893	4.728632077	6.037655467	5.556498596	6.113303553	6.107850748	5.749934273	4.158212223	5.00049255	5.149568117	6.417123881	6.147282203	5.6466188	4.041219723	5.313800262	2.76634062	2.707249443	2.983772647	2.1509775	1.5509775	2.942849104	2.627141857	2.098370619	2.181378119	1.9509775	2.5509775	2.724227223	3.018551428	2.781378119	2.24934812	7.076911522	3.366459336	5.370711065	4.577584531	2.916922047	2.859841604	3.029440985
ADAM12	4.018873279	3.369220496	2.718397954	1.833985	1.1169925	4.331145273	4.184068826	5.390648522	2.678463485	4.339525427	4.376834104	6.160271219	5.523451295	6.293625189	6.051790577	6.034580889	4.549018652	5.245837915	5.218696683	6.636009808	5.415153913	5.508409436	3.959012609	5.294200076	3.663029912	4.159856324	2.207234723	3.004334809	3.263029912	2.928771238	2.873919469	2.568705707	2.790256943	1.962756238	3.874669896	2.788612842	4.335262014	2.098370619	3.755797656	7.162052865	4.376332733	5.367149592	4.941388099	2.948966767	3.085698207	3.264315166
IFNAR2	4.891455332	4.164119627	3.69206558	3.807797726	2.479748738	5.350477354	5.314484166	6.333107648	4.149848188	4.806843493	6.08996265	7.527934932	7.201047797	7.08205499	7.033590562	7.278378065	6.027881013	6.145360481	6.296103402	7.484769831	6.865147852	6.446137149	5.70159183	6.342248424	5.007617332	4.736313014	3.746433485	3.629536386	2.887342308	4.590236449	4.484835719	3.841219723	4.451823596	3.927149739	4.340331347	4.306117845	4.552429685	4.397491666	4.094969334	7.610977945	4.019836682	5.951181469	5.368048559	3.817422116	3.673827446	3.633914548
FLNA	6.08492228	5.463525112	5.143773458	5.066558774	4.068483524	6.586804212	6.471516481	7.294384705	5.632645401	6.383169076	7.74245168	8.721509701	8.619269163	8.753135763	8.595522839	8.811234753	7.646451699	7.807462763	7.960595908	8.936673597	8.667360993	7.778788713	7.08817477	7.962006686	6.538979311	6.450137537	5.210918231	5.488926577	4.954675136	5.798674482	5.60667566	5.221070509	5.861984426	4.830503515	6.318667282	5.467469855	6.064028775	5.450699044	5.033011574	8.570430859	4.850420397	6.925824291	6.003011441	4.976416355	4.563424682	4.681977413
H3C8	5	3.807354922	2.321928095	3.169925001	3	5.285402219	4.857980995	6.06608919	3.459431619	4.857980995	5.882643049	7.614709844	7.366322214	7.451211112	6.965784285	7.636624621	5.209453366	5.930737338	5.882643049	7.918863237	6.658211483	6.459431619	5	6.442943496	4.807354922	4.906890596	2.584962501	2.584962501	3.169925001	4.087462841	3.807354922	2.584962501	4.754887502	3.584962501	5.087462841	3.584962501	4.321928095	3.321928095	5.672425342	9.019590728	5.169925001	7.665335917	6.523561956	5.491853096	5.247927513	5.285402219
WNT7B	3.483451836	2.396741239	1.2	1.033985	0.833985	4.058712291	3.617422116	4.810317733	2.122941969	3.84934812	4.109427106	5.835054011	5.169646596	5.717192333	5.665787838	5.423831795	3.833606115	4.603646014	4.51161369	6.118187263	5.112473433	5.147183912	2.990256943	4.971353148	2.96634062	1.898370619	0.7169925	1.328771238	0.633985	2.059841604	0.864385619	1.1169925	0.781378119	1.667970001	2.007234723	1.1169925	2.33235562	1.033985	1.878463485	6.542517142	2.712448485	4.754557389	4.200929684	2.673264443	2.3509775	2.195455985
PLA2G3	3.768535366	3.603671309	1.372963274	2.203445298	0.896240625	3.476722649	3.636783883	5.014470836	3.036801231	3.346061031	4.128555227	6.129855959	4.912260527	5.798935564	5.911653712	5.354899278	4.146152559	4.902864732	4.624213444	6.337981751	5.102679083	5.43786967	3.361318389	5.159322492	2.816696635	1.928561379	0.5	1.580482024	0.25	1.438721876	1.646240625	1.688721876	1.348079356	0.5	2.160964047	2.04248125	2.201838731	0.5	2.453445298	6.753452826	3.428561379	4.884999838	4.460882134	3.091580554	2.703445298	2.903677461
LGALS3	5.575275098	4.639605063	4.747322666	5.170934382	3.423707116	6.284087841	5.524660028	6.715705031	5.238061394	5.41563926	5.741266825	6.572703977	6.7369106	7.018990816	7.079268617	6.714513982	5.566660176	5.900149185	6.018811248	7.435195534	7.137550508	5.988330928	5.054473447	6.186334876	5.87511973	5.525142549	4.455856822	4.346952507	3.504228065	5.849224457	5.821711974	4.411460463	4.54542987	3.569528929	5.112378032	4.957638708	5.405581636	4.978993741	3.805334945	6.996047411	3.760606751	5.513427309	4.60777228	3.385712928	3.680918554	3.517742927
NLRC5	4.759544969	4.460592031	3.528048987	3.352429685	2.90790447	5.368969751	5.764757428	6.764756374	3.97613194	5.240819323	7.244392452	8.33509233	7.878680244	8.091492632	7.89908275	8.347662469	7.123958202	7.214765726	7.523555471	8.461126837	8.068930992	7.328124768	6.413256711	7.447668427	5.482343381	5.244815236	4.173432819	4.286212996	4.174419537	5.084975956	4.449277667	4.233022618	5.039864016	3.687342308	5.09659723	4.694364162	5.173506465	5.127243849	4.279026488	8.330107379	4.501884548	6.556348581	5.738131082	4.335522252	3.711319172	4.24577407
B2M	10.0560579	9.076156232	9.234632171	9.190331944	7.88446305	10.57846451	10.70489045	11.57637681	9.631378198	10.36127584	11.89872554	12.80723351	12.72428061	12.66733954	12.56809635	12.83974331	11.60985327	11.77770363	12.09442717	12.97853642	12.89237376	11.72915579	11.21840151	11.96302513	10.60659543	10.60979045	9.415800041	9.582221938	8.940000373	10.73917423	10.53957077	9.609469286	9.954799265	9.332744152	10.21535451	10.08663308	10.57244426	10.47484416	9.589682442	12.71603283	9.633970808	11.27764618	10.01680271	8.952755124	9.442208486	8.987387079
ERCC2	4.344301288	3.565944547	2.267970001	2.607234723	1.7509775	4.418285854	4.421063035	5.372743754	2.996741239	4.229454403	4.532073706	6.433564486	5.676412208	6.037315726	6.267808154	5.931692455	4.572264643	5.355000954	4.990557348	6.612585551	5.700254461	5.686788173	3.931145273	5.427846377	3.564329887	2.865959268	1.433985	1.1509775	1.633985	1.7509775	2.542849104	1.445763738	1.910149357	2.195455985	2.774072944	1.581378119	2.962756238	2.279748738	3.158212223	7.091679001	3.857122759	5.387738838	4.826238761	2.595455985	2.921327309	2.912448485
ROCK1	5.315486964	4.358212223	3.587235565	3.738819877	2.816113546	5.232946836	5.512747717	6.150316073	3.870717245	4.935120093	6.005205972	7.200789765	6.765638456	7.056052616	6.965036896	7.147253388	6.001876433	6.037767647	6.280687666	7.448362008	6.918791808	6.234482472	5.525728077	6.419071078	5.043837723	4.656360118	3.421220565	3.940017491	3.07401487	4.154949692	4.367229801	3.538958631	4.357710852	3.528700785	4.5075362	3.835390454	4.091268877	3.753036497	3.704834877	7.314352396	4.154339158	5.581913932	5.150751241	3.794326672	3.830060526	3.668720428
RORC	3.848137773	3.714911315	1.922941969	2.13235562	1.581378119	3.716922047	4.425874521	5.436832511	2.990911969	3.820575579	4.790494221	6.267539677	5.343170954	5.890565298	6.139086283	5.745849261	4.227562337	5.290203174	4.851431293	6.601321304	5.584449858	5.361532616	3.485698207	5.410442511	3.55514263	2.582128546	0.7169925	1.7509775	1	2.273919469	1.995455985	1.742849104	2.621312588	2.045763738	2.621312588	1.878463485	2.452536428	1.298370619	2.707249443	7.036893387	3.351727927	5.13922371	4.62678472	3.048813293	2.839934469	3.015363119
ITGB7	3.861415252	3.61093782	2.267970001	2.162756238	0.2	4.302596112	4.471551634	5.643902352	2.987327588	4.147718739	5.923057496	7.18644354	6.495350877	6.74009001	6.609854169	6.865019228	5.579322847	6.017079845	5.948480616	6.995640102	6.433996938	6.028232831	5.029899811	6.202516701	3.446326741	3.6664213	2.156926969	2.1509775	2.425856603	3.61553005	3.543419284	2.898370619	3.628814135	2.298370619	3.522612563	2.547322666	3.316922047	3.582450397	3.467970001	7.124064734	3.320110356	5.485383308	4.836621179	3.207234723	3.459841604	2.712448485
NSD1	4.713237072	4.01479804	2.918295834	3.321928095	2.325759974	4.91357648	4.945547383	5.881332357	3.718272703	4.476817517	5.36639447	6.745966938	6.228080604	6.60231954	6.496856945	6.666992177	5.162634275	5.614607644	5.748913533	7.006150047	6.315032668	5.902192319	4.620362302	5.677520786	4.754887502	3.749111393	2.095134073	2.807354922	1.528320834	3.389139382	3.294723506	2.807354922	2.464105808	2.709761006	3.066557448	2.043094339	3.502598213	2.497284365	3.688920644	7.176837198	3.914944612	5.511687567	4.779950001	3.999882579	3.025605199	3.260453238
DGLUCY	4.411961834	3.784962501	3.088627562	2.790256943	2.176834104	4.596908169	4.720075511	5.747934339	3.647561495	4.466565533	5.532326266	6.813424872	6.304014589	6.425074591	6.407942328	6.67176092	5.278022873	5.60868311	5.956245275	7.006689628	6.167330031	5.818385656	5.055690913	5.85601121	4.236440069	3.529941053	2.384962501	2.215363119	2.671620341	3.410819104	3.44934812	2.678463485	3.479046575	2.704320088	3.360341672	2.859841604	3.924742011	3.445763738	3.448813293	6.932488749	3.04845619	5.400860461	4.581703739	3.608878824	2.438458563	3.001405453
CDH11	3.864315166	3.882006677	1.7169925	2.195455985	0.9169925	4.100429615	3.68911291	5.400184117	2.581378119	4.14099754	4.410744882	6.002500994	5.448339007	5.932742563	6.010134725	5.832945302	4.153525684	4.729740087	4.792765627	6.325662117	5.260525177	5.586846748	3.730999913	5.347732375	2.64934812	2.724227223	0.7169925	1.5169925	1.651477569	1.7169925	1.808878824	1.639934469	1.498370619	1.815363119	2.768705707	1.808878824	3.13235562	0.981378119	2.79180115	6.938366208	3.376834104	5.16571377	4.489841822	2.93235562	2.825856603	2.838458563
IGLL1	4.392317423	3.321928095	2	2.584962501	2	3.700439718	4.64385619	5.523561956	3.459431619	4.392317423	4.700439718	6.727920455	6.14974712	6.108524457	6.321928095	5.930737338	4.95419631	5.523561956	4.807354922	6.658211483	5.426264755	5.832890014	4.392317423	5.857980995	4.087462841	2.584962501	2	1.584962501	1.584962501	2.807354922	3	2.807354922	2.584962501	2.807354922	2.807354922	2.584962501	2.807354922	1	2.807354922	7.033423002	3.584962501	5	5	3.321928095	1.584962501	2.321928095
PSMB7	5.818021692	4.222529134	3.772290089	3.90523871	3.346528886	5.666600556	5.639453224	5.991598553	4.539734576	5.165956545	6.077265792	7.021126075	6.766893278	7.107830755	6.916869821	7.025499029	5.629779775	6.000728522	6.235978725	7.259814337	6.80189264	6.260906001	5.228685145	6.143286992	5.649875226	4.638920595	3.273264443	3.90790447	2.990911969	4.047561495	3.873827446	3.234735427	4.066305861	3.629536386	4.269266386	3.897241307	3.905977607	3.528334154	4.389033321	7.553308011	4.662160272	5.947090711	5.277489936	3.839947887	3.806331626	3.487342308
PVRIG	5.141896538	4.701537252	3.642042944	3.562543262	2.142849104	5.215150143	5.596658912	6.378419137	4.14223458	5.183689092	6.559222733	8.081267811	7.311624993	7.479717185	7.133388447	7.794554213	6.175308232	6.722685527	6.785645978	7.968225197	7.148169164	6.759996124	5.573432819	7.007292558	5.065422803	4.90652626	3.187327588	3.72033675	2.980022413	4.008947125	3.893826604	3.185851682	4.311319172	3.053357308	4.566948523	3.930344887	4.223157075	3.942543013	3.92861199	7.884346614	4.259640265	5.995791836	5.25609619	4.063592916	3.708249579	3.627121819
MDM2	5.582543758	4.314199048	3.666709695	4.098300167	3.135543928	5.499811532	5.402245176	6.076608693	4.565154493	4.76266034	5.582589714	7.024000544	6.544683445	6.811317869	6.838202815	7.000784229	5.622640776	5.864735646	6.085792587	7.258379642	6.487610222	5.855903497	5.043807198	6.094061322	5.405586981	4.923367061	3.579228632	3.516922047	2.859841604	4.208549897	4.42551651	3.321466063	4.218898022	3.699944268	4.364021454	3.867076326	4.208057944	3.720110356	3.846120434	7.258763065	4.154239534	5.552290931	5.024132627	3.974072944	3.421966131	3.27672736
FN1	5.719457669	5.849496937	5.548890402	4.856222898	2.389975	6.479904406	5.695599895	7.532652655	5.753750062	5.583080313	6.034292631	6.673055729	7.105733534	7.431835546	7.340801915	7.220237739	6.044394119	6.217857619	6.087462841	7.64385619	7.342924714	6.239332551	5.238618257	6.313021833	5.583080313	7.428991782	5.517726427	6.048710364	5.872601542	5.710136561	5.727920455	6.021559873	6.103043307	3.827266477	7.511596404	4.337599701	7.291430082	4.294723506	5.610080948	7.714840859	5.420894047	6.357552005	6.302602026	4.505971798	3.485109073	4.187414141
CCL23	3.520747475	3.797439141	1.1949875	1	1.723308334	3.692271866	3.643086136	5.08446811	1.584962501	3.535776771	4.321928095	5.804608744	4.906890596	5.667740473	5.979093952	5.490156077	3.710618987	4.411555922	4.454072605	6.022367813	4.968493675	5.096384785	3.122107405	5.224611179	2.950583014	1.528320834	0.333333333	0.861654167	1.107309365	1.584962501	1.666666667	1.1949875	1.723308334	0.528320834	1.389975	1.1949875	1.968963532	1.302296865	2.107309365	6.620301701	3.056641667	5.024100039	4.358938532	3.169925001	2.325759974	2.723308334
GZMK	4.099776073	3.376834104	2.768705707	2.645763738	1.5509775	4.111319172	4.710332454	5.268577268	2.818947501	4.377515823	6.275310377	7.615552226	7.001401728	7.187647023	7.011248159	7.551424464	5.921883007	6.298965255	6.32990013	7.312198512	7.079391895	6.550022971	5.394397384	6.574229246	3.522029066	4.631476666	2.651713207	2.1509775	2.698370619	4.022267894	3.654642562	3.24934812	3.53252255	2.324227223	3.913900669	3.316922047	4.15035065	2.762756238	3.576834104	7.876798801	4.203646014	5.951881583	5.282979981	3.860163454	3.856413163	3.639947887
TFE3	4.513900669	3.500765148	2.765150767	3.218551428	1.633985	4.88655629	4.821312588	5.67407541	3.75620149	4.383105423	5.197381725	6.702814829	6.201182093	6.515148473	6.447785637	6.461166484	5.244637807	5.655579227	5.646089358	6.84745389	6.346336644	5.654883012	4.788956136	5.801704686	4.187890591	3.534485068	2.445763738	2.524227223	1.845763738	3.241219723	2.954122456	2.629440985	3.360745505	2.3509775	3.569220496	3.290242222	3.612948553	2.433985	3.719051496	7.119475452	3.629536386	5.382005627	4.926989456	3.421312588	3.282798293	3.176834104
BATF	3.906890596	4.139284172	2.830617699	2.871569948	2.538236615	5	4.754887502	6.227692284	3.593786571	4.584962501	5.554588852	6.953844075	6.730892699	7.022367813	6.869832066	7.07435299	5.498535077	6.027389946	6.226676601	7.341799714	6.867510715	6.149365378	4.839919698	6.357552005	4.056641667	4.087462841	2.464105808	2.854080808	2.830617699	4.054759479	3.322408753	2.635630199	3.807354922	2.483737037	2.904748506	3.428467406	3.904748506	3.238081839	3.730764271	7.722225178	4.710297423	6.052692366	5.113770109	3.797439141	3.807354922	3.546748312
DACH2	4.639462539	3.791912106	2.298370619	2.5169925	2.162756238	4.324549073	4.43639059	5.33069148	3.216936768	4.119028181	4.710332454	5.712683118	5.38009259	5.966880957	5.884386985	5.384892048	4.006512472	5.04768398	4.807431094	6.029514067	5.194222678	5.158504288	3.517742927	4.833703086	4.239760463	3.085698207	0.781378119	1.433985	1.498370619	1.233985	1.878463485	1.93235562	2.039934469	1.381378119	1.3169925	1.898370619	2.104320088	1.433985	2.518397954	6.618549605	2.854642562	4.753668208	4.403787815	2.245763738	1.942849104	2.808878824
STK11	5.506859959	4.445946835	3.892697291	4.245946835	3.180022413	5.46114583	5.700620166	6.146800288	4.57729293	4.687735633	5.666464465	7.066903217	6.473392446	6.875025806	6.652667631	6.77678108	5.403404328	5.837543881	5.772092977	7.143885063	6.615066287	6.051262012	4.986227716	6.036967772	4.802035681	4.652770612	3.004334809	3.102844182	2.885698207	3.630844955	3.61093782	3.064315166	3.402035681	3.110149357	3.897467523	3.3509775	3.960745505	3.384962501	3.802690707	7.366297282	3.955451063	5.730630627	5.006552958	3.526621751	3.268720428	2.776834104
RASAL1	3.354627841	3.324227223	1.698370619	1.5169925	1.181378119	3.72793032	3.695539007	5.14174631	2.556271943	3.828939614	4.187235565	6.024963448	5.09017177	5.60480609	5.7387662	5.565546263	4.208519976	4.863111238	4.914163389	6.227178144	5.267306665	5.164204626	3.639458699	5.000102896	3.263425985	2.448813293	1.033985	0.8	0.2	2.215363119	1.595455985	0.9169925	1.6	0.9169925	1.064385619	1.267970001	2.162756238	1.645763738	3.042863824	6.64070708	3.170349808	4.909427106	4.456440319	2.641219723	2.1509775	2.93235562
MAF	5.05663938	4.305605342	3.634548003	3.477334172	2.267970001	5.032214718	5.380585416	6.008980069	3.975300392	4.948718875	5.725775648	7.15206284	6.938774517	7.10333176	6.95605082	7.162549304	5.622762674	6.065838367	6.410525382	7.416877675	6.767960452	6.127759437	5.459308378	6.530837304	4.375704791	4.697506386	3.052631829	3.085698207	3.048158266	3.874312793	3.719683207	3.507249443	4.072040821	2.810819104	3.765150767	4.093922005	4.293062262	3.792197223	3.875323439	7.475747266	4.066112923	6.020785213	4.89360296	3.589413228	3.668720428	3.47672736
IRF5	3.584962501	3.459431619	1.584962501	2.584962501	1	3.906890596	3.459431619	5.357552005	1	3.807354922	4.169925001	5.95419631	5.209453366	5.614709844	5.832890014	5.832890014	4	5.129283017	4.700439718	6.339850003	4.700439718	5.781359714	3.584962501	5	1	1.584962501	2	2.584962501	1	1.584962501	0	0	0	2.321928095	1	1.584962501	3.321928095	1	3	7.011227255	3.169925001	5.044394119	4.523561956	2	2.807354922	3.321928095
TGFB1	4.943852443	4.103059889	3.972290089	3.463521386	2.624241943	5.291516205	5.698717472	6.345323762	4.303306214	5.336239016	6.815584731	7.804430777	7.554201212	7.618281475	7.603583627	7.716143428	6.696070391	6.706051211	6.96315172	8.010970976	7.723197528	6.905687408	6.103054938	6.968681985	4.917660944	5.15976531	4.067076326	3.880918554	3.287342308	4.815245036	4.711319172	4.177397107	4.658834847	3.646326741	4.755732702	4.254533246	4.857894904	4.225131124	4.633606115	7.827347764	4.469520814	6.200905307	5.474378528	4.104228065	4.091815871	4.066305861
ELOB	6.084521208	4.65084501	3.79106961	3.988503627	3.98945689	5.89392399	5.840229181	6.277417937	4.992892554	5.000341052	5.976794187	7.140719894	6.724410503	7.08103577	6.895722815	6.884004875	5.26327863	5.948194397	6.088810886	7.291001188	6.5163159	6.301164799	4.607122759	6.068746941	5.441848913	4.314526479	2.844302633	3.366710302	1.848079356	3.671159764	3.759043403	2.122963274	3.697001139	2.642463902	4.375739021	3.195339928	3.639933892	3.688721876	4.387686696	7.793203862	4.473183133	6.083977058	5.637247915	3.699820405	3.906534199	3.96293726
E2F5	3.828814135	3.53235562	1.698370619	1.581378119	1.298370619	4.377217899	3.910149357	5.30262988	3.158212223	3.802035681	4.23920899	6.23135652	5.029600419	5.780999233	5.845592332	5.799405773	3.908558012	4.583036485	4.57655219	6.241563643	5.303618028	5.384068826	3.658485897	5.068071246	2.615363119	1.825856603	1.033985	1.433985	0.4	1.581378119	1.815363119	1	1.9169925	0.961470984	2.310149357	1.5509775	2.259841604	1.233985	1.9169925	6.82295027	2.504320088	5.170558035	4.633725855	2.904320088	2.633985	2.829440985
DDIT3	4.084438008	3.834735427	2.924227223	2.710149357	1.233985	4.7946727	4.234548003	5.398314887	3.101558928	4.283451836	4.827324954	6.324255399	5.845991022	6.074923638	6.032124422	6.147347359	4.645515668	5.22198653	5.230159207	6.623424933	5.799661736	5.54563979	3.984068826	5.314950721	3.741719791	2.907249443	0.864385619	1.815363119	1.433985	2.376834104	2.504320088	2.312448485	2.427141857	1.633985	1.942849104	2.796741239	3.158212223	2.916922047	2.746433485	6.859573107	3.171635062	5.132925653	4.571831726	2.976834104	1.961470984	2.782128546
ITGA2B	2.625856603	2.325871324	1.795455985	1.433985	0.6	3.531083783	3.412948553	4.825242079	1.942849104	3.149848188	3.589436063	5.449128387	4.689318633	5.324331863	5.100450015	5.207640195	2.44934812	4.426129445	4.194730506	5.68274268	4.537568079	4.617687195	2.677738005	4.747078935	2.693826604	1.298370619	0.464385619	0.4	0.4	1.3169925	1.233985	0.7169925	1.433985	0.9169925	1.625856603	1.1169925	2.53235562	1.1169925	1.7509775	6.289176504	2.615363119	4.389125344	3.840032212	2.091886324	1.795455985	1.864385619
ASL	4.34693225	3.752429685	3.313198912	3.07401487	2.045763738	4.675805221	4.646434291	5.76878788	3.704320088	4.36374639	5.024495336	6.570048578	5.870192151	6.432654242	6.366883311	6.391568456	4.547183912	5.607195674	5.441241638	6.731567266	5.904530086	5.698977048	3.934750148	5.748184048	3.448158266	3.419935311	1.7169925	2.298370619	1.245763738	3.607234723	3.107249443	1.581378119	3.041219723	1.381378119	2.404334809	2.625856603	3.349717194	3.063425985	2.73235562	7.336768785	3.946433485	5.633530333	4.806369312	3.404334809	3.285462569	3.071908736
GPSM3	4.874786974	4.031437803	3.562543262	3.394730506	2.596741239	5.240326048	5.300429615	6.159999784	4.237020817	4.774419537	6.397820979	7.750485322	7.033331269	7.265738684	7.180111347	7.503281613	6.220743203	6.177325001	6.491754287	7.718762276	7.114864416	6.58081181	5.771426643	6.575414186	4.703454677	4.828416424	3.038458563	3.759035445	2.955451063	4.521205844	3.76732843	3.685698207	4.587890591	3.007749511	4.564651987	3.316463685	4.575562268	4.010744882	4.103264661	7.809867239	4.467729869	6.045892446	5.445678488	3.785712928	3.530176691	3.467970001
ASCL1	3.397918814	3.342849104	1.898370619	1.581378119	0.5169925	3.885462569	3.650525696	5.32348985	2.562756238	3.67043283	4.147576215	6.056421941	5.299684049	5.88579595	5.983570425	5.793324351	4.243017479	4.912166571	4.785129431	6.279915811	5.347020295	5.624150138	3.741806565	5.261588601	2.893826604	1.942849104	0.4	0.9169925	0.3169925	1.181378119	1.181378119	1.2	1.098370619	1.278463485	2.033985	1.033985	2.625856603	1.6	2.898370619	7.035125934	3.142849104	5.34452549	4.808949626	3.142849104	2.768705707	2.873919469
IFNA7/17	3.122963274	2.646240625	1.25	1.476722649	0.646240625	3.814346961	3.375956434	4.584662336	2.834962501	3.416916494	4.280302429	5.986578932	5.041400959	5.405809628	5.485228935	5.416628388	3.866168343	4.773189285	4.516019902	5.995874103	5.196043682	5.038556193	3.227660683	4.774834384	2.01109853	1.991446071	0	1.848079356	0.75	0.896240625	1.29248125	2.074802005	2.226722649	1.476722649	2.188721876	1.953445298	1.54248125	1.29248125	1.580482024	6.4285966	2.580482024	4.491093679	4.165653187	1.782320754	2.349685923	1.476722649
MICA	3.824802005	3.80342795	1.584962501	1.928561379	1.54248125	4.360055082	4.615992829	5.345683708	3.137686696	4.293419284	4.950393938	6.520871252	5.883905228	6.315651827	6.242961284	6.214157483	4.927573811	5.380701408	5.283331969	6.765387503	5.921357448	5.695623244	4.365497738	5.717921236	3.377443751	2.703445298	1.226722649	1.834962501	1.080482024	2.834962501	1.646240625	2.672062577	2.660964047	1.622963274	3.036801231	1.372963274	3.322288588	2.04248125	2.896240625	7.033717396	3.611318389	5.110186883	4.538407799	2.821928095	3.005591953	2.438721876
SPINK1	3.327811604	3.279748738	1.761470984	1.93235562	0.9169925	3.733106047	3.529941053	5.115792735	2.581378119	3.227141857	3.955451063	5.907324565	5.162247752	5.645837915	5.747217368	5.737836385	4.1834138	4.774286906	4.481322387	6.240779111	5.239760463	5.431328299	3.218551428	5.073949658	2.142849104	1.795455985	0.7169925	0.8	0.3169925	1.859841604	2.045763738	1.5509775	1.1509775	0.833985	0.833985	1.984962501	2.487342308	1.1169925	2.827141857	6.885027964	3.079213912	5.002258864	4.361150978	2.556926969	2.493826604	2.544134357
PSMB5	5.645791914	4.183951904	3.64951505	3.928700785	3.249466836	5.261283107	5.184441091	5.93481178	4.659484466	4.781448921	5.381259358	6.774632303	6.331097386	6.656541564	6.533974962	6.563601045	5.189670781	5.626640486	5.833274422	6.856162587	6.376212646	5.796631638	4.619672483	5.889660977	5.03479946	4.15287325	2.279748738	2.712448485	1.890242222	3.542849104	3.268720428	2.645763738	3.273919469	2.96634062	3.194326672	3.107249443	3.384061804	3.365944547	3.452536428	7.232747908	4.074573012	5.648755622	5.002390705	3.402035681	3.49670648	3.052536428
TARP/TRGC1/2	3.971034909	3.612085745	2.222402052	2.334360214	1.613570929	4.558986325	4.619886543	5.526530683	3.067339848	4.227981877	5.235988725	6.857346983	6.126289497	6.485333304	6.54114163	6.62690533	5.270746477	5.721260039	5.562463821	6.832057431	6.021879571	5.992342648	4.829975174	5.988607367	3.866567111	3.670052565	2.527648794	2.544641294	2.129920802	3.508021547	3.146550562	3.091043767	3.802703543	2.42467406	3.300982614	3.603536123	4.132488196	3.024638834	3.597295876	7.267010225	3.56278037	5.561700839	4.832398831	3.510466851	3.214685266	3.535330354
BTK	4.411708285	3.737927947	3.167229801	2.824500897	1.128771238	4.757677396	4.197304242	5.743100501	3.439842446	4.267729869	5.322134507	6.902880755	6.081431788	6.273578069	6.358356765	6.352635867	4.78530278	5.355347094	5.267007618	6.941286098	6.045614749	5.855635044	4.886409094	5.86554912	3.541234443	3.343628972	1.898370619	2.362756238	1.3509775	3.287342308	3.113733739	2.356926969	2.942849104	2.007234723	2.546433485	2.565944547	3.093826604	3.216113546	3.271908736	7.151721905	3.617825949	5.498919634	4.92644782	3.271620341	3.189436063	2.996741239
ZIC2	3.36634062	3.286521429	0.664385619	1.615363119	1.1169925	3.9004063	3.478463485	4.95747379	2.273264443	3.219301855	3.819114431	5.645693285	4.731100554	5.398006454	5.553280223	5.251622823	3.179228632	4.669781175	4.660142009	6.069681295	5.008808371	4.960148389	3.207234723	5.00003068	2.395455985	1.561470984	0	0.633985	0.7169925	2.078463485	1.033985	0.5169925	1.033985	0.6	1.181378119	1.698370619	1.845763738	0.6	2.233985	6.421219132	3.501955001	4.505442325	4.165839249	2.512448485	1.962756238	2.691886324
RORA	4.260404607	3.500429615	2.498370619	2.568705707	1.064385619	4.451344937	4.718946198	5.602893055	3.262236132	4.236176081	5.668097652	6.988407706	6.352558186	6.750727069	6.798231787	6.70150159	5.85959935	5.698418922	5.984279226	7.228524517	6.483762744	6.168244577	5.246089358	6.090112791	4.055951131	4.399669329	2.629440985	2.993445252	2.742849104	3.890736518	3.447337387	2.787327588	4.247337387	2.142849104	4.392197223	3.044408032	3.809441827	3.623024991	3.513733739	7.276935333	3.385962637	5.479579623	4.783514771	3.113733739	2.890242222	3.259841604
